Date, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66
2001-04-30,.5909,.8415,.3797,.3923,.6571,.8957,.7842,.4156,.3960,.8374,1.1194,.4686,1.2115,.4807,.4459,.7687,1.0935,.4812,.5081,.4948,.5282,1.0780,.4625,.5119,.4252,.5166,.4426,.3935,.3431,.3934,.3374,.3290,.3980,.7177,.3872,.3354,.3572,.3706,.7651,.3949,.3545,.4895,.2707,.4600,.3559,.4190,.3229,.4175,.3686,.4266,.3211,.4211,.3895,.4052,.3011,.3875,.3459,.3766,.2361,.4405,.3443,.4590,.2571,.3857,.3757,.3812
2001-05-31,1.8518,2.3553,1.3215,1.1060,2.2312,2.7162,2.2748,1.6280,1.2542,2.5409,3.2788,1.3774,3.3463,1.2634,1.3682,2.5277,3.0642,1.4786,1.2204,1.2649,2.0915,3.9303,1.5929,1.3707,1.1885,1.0166,.8781,.7469,.9513,.8561,.6356,.7162,1.2482,2.7041,.7832,.6043,.6455,1.3629,2.0593,.8963,.7100,.7781,.6527,.9421,.8460,1.0840,.8891,.8724,.8056,.9955,1.0951,1.2609,1.1229,1.1938,.8203,.9768,.9343,.9892,.9209,1.2353,1.0601,1.2589,.8944,1.0140,.9108,1.0775
2001-06-30,.7968,1.1783,.3729,.4459,1.2931,1.8092,1.1210,.4245,.4359,2.2367,3.4962,.4899,3.9775,.6364,.5027,2.5810,3.8264,.5726,.7818,.4782,1.8601,3.2291,.6114,.8286,.4283,.2983,.2578,.2181,.2993,.2554,.1547,.1622,.2775,.6681,.2330,.1532,.1737,.2396,.9661,.3268,.2451,.2960,.1751,.2942,.2700,.3205,.2570,.2931,.2087,.2594,.2658,.3444,.3053,.3246,.2201,.2397,.2160,.2356,.2077,.3165,.2682,.3325,.2374,.2790,.2561,.2960
2001-07-31,2.6704,2.6190,3.0750,.5069,2.9562,3.0320,2.6040,3.2911,.6161,3.2482,3.4779,2.5969,3.5924,.5126,2.6059,2.3869,2.9207,2.9591,.5157,2.1845,2.1459,2.4106,3.1784,.6362,1.7404,1.8871,1.7443,1.6779,1.6587,1.9002,1.5015,1.5627,2.4555,2.6946,1.6923,1.4504,1.5598,2.3642,2.3067,1.8799,1.6051,1.8734,1.3106,1.9324,1.9079,1.9763,1.5594,2.0204,1.9044,2.0941,1.4659,2.1011,2.1127,2.1263,1.4177,2.1565,2.0255,2.1571,1.4713,2.0343,1.9177,2.0163,1.4911,2.0880,1.8832,2.1699
2001-08-31,5.4106,5.2333,2.2912,1.5026,5.5817,5.5761,5.2165,5.3295,1.6966,5.6703,5.4551,2.4396,5.4144,1.5759,2.2300,4.2317,4.0909,2.5922,1.6281,1.9025,4.5610,4.2561,2.6436,1.7106,1.7766,1.7724,1.5975,1.4837,1.6339,1.7603,1.3348,1.3880,5.1215,7.9228,1.6678,1.3387,1.4015,4.5984,4.9943,1.7624,1.5950,1.8115,1.0578,1.6759,1.4533,1.7637,1.5451,1.7746,1.4831,1.7729,1.3682,1.8970,1.6929,1.7718,1.3549,1.6305,1.5824,1.5905,1.2766,2.0097,1.8390,1.9798,1.2845,1.7100,1.6178,1.7751
2001-09-30,4.5103,8.2796,1.2715,2.5374,5.9613,9.0476,6.4228,1.7870,2.4088,7.7880,7.7184,1.4580,7.9244,2.8756,1.3943,8.1333,7.6870,1.4920,2.9726,1.3600,6.3851,12.2862,1.7233,3.0104,1.4421,1.2937,1.1598,1.0388,1.2072,1.1624,.9402,.9573,2.0104,5.5619,1.1256,.9482,.9811,2.5036,7.5547,1.2034,1.0637,1.1181,.7824,.9931,.9015,1.0334,1.0633,1.0399,.9156,1.0430,1.0218,1.0876,.9978,1.0393,.9129,.9988,.9174,.9730,.9322,1.0707,.9816,1.0880,.8883,.9906,.9364,1.0240
2001-10-31,.6575,.9067,.6893,1.4488,.6934,1.4476,.9108,.6423,1.1211,1.3075,7.1955,.6671,9.3379,1.4688,.6120,2.5304,9.9472,.6374,1.5411,.5644,1.2062,5.1196,.7758,2.2668,.7920,.6940,.6384,.5936,.7133,.6404,.5848,.5857,.7636,1.1106,.7017,.6191,.6488,.6032,1.0356,.7904,.7032,.7481,.4440,.6062,.4528,.5063,.6270,.6374,.5113,.5236,.5333,.5269,.4692,.4975,.6666,.6099,.4251,.5649,.4463,.4942,.4406,.5132,.4055,.4965,.4842,.4863
2001-11-30,.4901,.5606,.4092,.6416,.4010,.3771,.4911,.3088,.4188,.3789,.4544,.3728,4.2331,.4638,.3198,.5577,.5893,.2683,.5316,.2022,.7028,.9148,.5921,.9570,.5555,.4438,.3572,.2866,.4279,.3722,.2399,.2739,.5846,.6685,.4185,.2633,.2856,.4695,.4908,.4553,.3144,.2723,.1228,.1897,.1066,.1314,.2064,.1743,.1062,.1222,.1439,.1282,.1078,.1160,.2069,.1341,.0956,.1263,.1080,.1112,.0910,.1195,.0944,.1150,.1057,.1078
2001-12-31,.1548,.2092,.0750,.0947,.0597,.0608,.1187,.0336,.0463,.1494,.2068,.0825,.0296,.1404,.0453,.0946,.0943,.0488,.0866,.0460,.0975,.0917,.0607,.1171,.0847,.0945,.1058,.1469,.0786,.1137,.1219,.1292,.0885,.0876,.1039,.1167,.1248,.2160,.2896,.0853,.0918,.0548,.0372,.0520,.0382,.0381,.0327,.0317,.0258,.0241,.0210,.0214,.0150,.0202,.0493,.0252,.0145,.0227,.0151,.0222,.0127,.0234,.0135,.0251,.0311,.0189
2002-01-31,.5758,.9609,.4016,.4715,.4205,.6554,.6244,.4224,.4223,.4105,.7456,.3125,.4363,.4402,.2597,.2780,.5142,.3252,.3361,.3260,.1755,.2658,.1405,.1903,.1120,.0211,.0175,.0249,.0834,.0980,.0174,.0250,.3941,.4513,.2229,.0383,.0808,.4786,.8181,.2949,.0940,.0027,.0018,.0017,.0014,.0052,.0035,.0030,.0016,.0016,.0019,.0052,.0014,.0051,.0094,.0034,.0015,.0029,.0014,.0015,.0011,.0016,.0013,.0014,.0014,.0015
2002-02-28,.3599,.5907,.2507,.2972,.3120,.4344,.4318,.3609,.3717,.3509,.4978,.2462,.3918,.4082,.1697,.2403,.3878,.2959,.3283,.2613,.1303,.1906,.1213,.1164,.0666,.0041,.0040,.0012,.0709,.0372,.0022,.0009,.2138,.2520,.0700,.0094,.0293,.2715,.4551,.1136,.0341,.0002,.0001,.0001,.0001,.0002,.0004,.0003,.0001,.0001,.0001,.0002,.0001,.0001,.0015,.0004,.0001,.0003,.0001,.0001,.0001,.0001,.0001,.0001,.0001,.0001
2002-03-31,.1434,.2356,.1772,.1734,.1224,.2469,.1424,.1580,.1594,.1909,.3532,.2205,.2986,.2347,.1775,.2229,.5509,.2407,.2689,.2073,.2253,.5479,.2389,.2997,.1701,.1767,.1721,.1713,.1574,.1869,.1695,.1728,.1680,.3740,.1900,.1739,.1786,.1446,.2377,.2011,.1891,.1825,.0848,.1458,.1294,.1371,.1220,.1556,.1365,.1380,.1050,.1378,.1302,.1343,.1184,.1392,.1224,.1325,.1318,.1677,.1641,.1447,.1377,.1666,.1508,.1591
2002-04-30,.4452,.9137,.5094,.5433,.3696,.7681,.5441,.3844,.3973,.3749,1.0455,.4726,1.3553,.4319,.4901,.4578,1.1103,.3876,.4349,.3428,.5011,1.0574,.5597,.6273,.4751,.5589,.5017,.4616,.4096,.4993,.4217,.4336,.4903,.8947,.5292,.4381,.4522,.5268,.9035,.6770,.5318,.4554,.1902,.3348,.2419,.2508,.3025,.3815,.3092,.2785,.1274,.1601,.1519,.1554,.2934,.3051,.1764,.2418,.0885,.1382,.1261,.1507,.1097,.2107,.2177,.1903
2002-05-31,1.8972,2.7821,1.7028,1.2696,1.9917,2.8641,2.0764,1.9603,1.1990,2.0137,2.1101,1.6485,1.9471,1.0801,1.6742,1.7849,2.2183,1.6403,1.1059,1.4281,1.6993,2.8802,1.8911,1.2926,1.3336,1.4327,1.2643,1.1575,1.2013,1.3042,1.1027,1.1447,1.9171,2.9979,1.2951,1.1001,1.1827,1.5963,2.8367,1.5314,1.3375,1.5931,.9559,1.5840,1.5316,1.6949,1.2970,1.6806,1.5243,1.7321,1.2125,1.8228,1.7561,1.8032,1.2187,1.7079,1.6231,1.6897,1.0249,1.6683,1.5364,1.7215,1.0936,1.6517,1.5456,1.7286
2002-06-30,4.0194,4.0273,2.8187,1.1160,3.9515,4.0555,3.6718,4.0386,1.1798,3.7854,3.5999,2.5618,3.1616,1.1690,2.0407,2.0041,2.0347,2.6135,1.1648,1.7516,1.8294,2.1829,2.4213,1.1514,1.6773,1.8088,1.7576,1.7326,1.2706,1.8133,1.6507,1.6690,3.6632,6.8154,1.7462,1.6195,1.6520,3.7526,3.7969,1.7610,1.6590,1.9362,1.3718,1.9202,1.9067,1.9484,1.6059,1.9388,1.8888,2.0998,1.5019,2.0813,2.0576,2.0633,1.3649,1.9879,2.0251,1.9999,1.4879,1.9967,1.9178,2.0162,1.5622,2.0065,1.9364,2.0782
2002-07-31,3.2094,3.7781,2.2126,.8930,3.6804,4.0684,3.4731,2.1467,.9357,3.8780,3.8959,2.1349,3.4755,.9162,1.6314,2.6876,2.6841,1.6036,.9633,1.4083,2.7625,3.3750,1.4685,1.0936,1.2908,1.3687,1.2879,1.2703,1.1789,1.4055,1.1894,1.2400,2.0185,3.7622,1.3755,1.1937,1.2465,2.1839,3.6499,1.5095,1.3263,1.5310,1.0860,1.4850,1.4001,1.6144,1.3306,1.6028,1.4477,1.7000,1.3987,1.7864,1.6568,1.7272,1.2587,1.6028,1.5234,1.5883,1.3430,1.7097,1.5696,1.7288,1.2975,1.5465,1.4319,1.6565
2002-08-31,4.6063,5.2244,2.2278,1.8306,5.2852,5.6481,4.6341,3.7983,1.9127,5.5856,5.2921,2.0082,4.7779,1.8907,2.0570,2.7147,2.7633,2.2901,1.8585,1.6225,2.6583,2.7880,2.3719,2.2238,1.5965,1.4914,1.3653,1.3290,1.4299,1.4680,1.1488,1.2337,3.5677,7.4072,1.3512,1.1584,1.2308,3.7053,4.9707,1.4879,1.2523,1.6000,1.0665,1.5038,1.3187,1.6759,1.7694,1.6336,1.3627,1.7527,1.7441,1.8689,1.6352,1.7443,1.7101,1.7000,1.5262,1.7236,1.5449,1.8110,1.5546,1.8327,1.4675,1.6022,1.4199,1.7563
2002-09-30,2.6950,8.0218,1.2945,2.1434,5.7130,8.8588,6.9494,1.4924,2.1251,8.2054,8.4629,1.4116,8.6004,2.4914,1.3617,8.5020,7.8388,1.5343,2.6224,1.3775,4.2871,13.0314,1.6670,2.7142,1.3612,1.0705,.8753,.8126,1.0848,1.0088,.6818,.7644,1.6219,1.9138,.9497,.6659,.7250,1.5091,7.7733,.9990,.7341,.7863,.4647,.7287,.5159,.7229,.7982,.6956,.4903,.6670,.7714,.7745,.6368,.7030,.6979,.6915,.5359,.6568,.6645,.7523,.5958,.7748,.6275,.6537,.5520,.6989
2002-10-31,.5440,1.0746,.5251,.8676,.7042,1.7861,1.0166,.4794,.7472,1.5928,9.7869,.5916,10.8702,1.0081,.5315,4.6289,14.3019,.6008,1.1266,.5075,1.3484,8.7735,.8508,1.5402,.8758,.5973,.4841,.3646,.5979,.4462,.3285,.3334,.6546,.8349,.4607,.3322,.3434,.5074,.8806,.5310,.3877,.4039,.2202,.3696,.2644,.3331,.3720,.3485,.2721,.3380,.3430,.3303,.2183,.2732,.3816,.3022,.1921,.2678,.3644,.4208,.3280,.4186,.3501,.3871,.3324,.3576
2002-11-30,.2587,.2636,.2419,.3555,.2237,.2603,.2982,.1570,.2146,.2993,.4141,.2215,5.5955,.2821,.1537,.6772,2.1966,.1825,.3544,.1265,.5103,.8809,.3764,.5910,.3726,.2229,.1751,.1073,.2585,.1868,.0957,.1048,.3841,.5031,.2206,.1114,.1333,.2448,.2444,.2405,.1444,.1220,.0481,.0723,.0464,.0660,.1055,.0879,.0501,.0653,.0826,.0631,.0486,.0559,.1120,.0703,.0454,.0653,.0664,.0644,.0526,.0642,.0604,.0555,.0449,.0550
2002-12-31,.3542,.5395,.2837,.3397,.2316,.3022,.4076,.1647,.1872,.1881,.2512,.1833,.1613,.2406,.1273,.1653,.1906,.0754,.1067,.0877,.2030,.2753,.1072,.2175,.2429,.1615,.1509,.1520,.1437,.2010,.1231,.1538,.3301,.3993,.2273,.1262,.1712,.2767,.4297,.2386,.1310,.0673,.0371,.0513,.0447,.0441,.0334,.0440,.0419,.0333,.0484,.0472,.0485,.0462,.0556,.0612,.0625,.0634,.0511,.0579,.0562,.0544,.0502,.0561,.0551,.0601
2003-01-31,.5391,1.1515,.4107,.4824,.5050,1.0246,.5798,.4799,.4728,.5300,1.1831,.4331,1.2894,.5518,.3798,.5047,1.1914,.4451,.4963,.4067,.4358,1.0910,.3851,.4528,.3634,.2601,.2141,.2493,.2766,.2957,.1713,.2165,.3968,.7367,.2891,.1522,.1886,.3708,.8802,.2179,.1329,.0769,.0963,.1330,.1183,.1396,.0682,.0836,.0830,.0925,.1119,.1332,.1155,.1263,.0733,.0703,.0559,.0667,.0595,.1040,.0830,.1298,.0452,.0763,.0796,.0764
2003-02-28,.1834,.2675,.1004,.1458,.1803,.1874,.1979,.1553,.1694,.1842,.2151,.1080,.1894,.1867,.0775,.1547,.1543,.1052,.1300,.0859,.1098,.0844,.0814,.1002,.0855,.0402,.0282,.0365,.0556,.0478,.0175,.0277,.0677,.0513,.0352,.0134,.0170,.1415,.2619,.0710,.0282,.0025,.0081,.0088,.0056,.0089,.0053,.0028,.0027,.0032,.0095,.0068,.0049,.0060,.0059,.0024,.0018,.0023,.0046,.0042,.0027,.0063,.0034,.0025,.0026,.0025
2003-03-31,.0581,.0525,.0889,.0526,.0688,.0474,.0487,.1259,.1266,.0931,.0507,.1348,.0403,.1374,.1409,.0746,.0434,.2114,.1310,.2821,.0438,.0405,.0519,.0475,.0377,.0254,.0134,.0245,.0272,.0464,.0191,.0270,.0338,.0321,.0244,.0186,.0225,.0540,.0468,.0216,.0051,.0003,.0009,.0010,.0006,.0010,.0007,.0004,.0003,.0004,.0011,.0008,.0006,.0007,.0012,.0004,.0002,.0003,.0005,.0005,.0003,.0007,.0004,.0003,.0003,.0003
2003-04-30,.0877,.1578,.1137,.1100,.0715,.1212,.0654,.1135,.1145,.1070,.2175,.1291,.2717,.1353,.1199,.1013,.1962,.1433,.1530,.1246,.0749,.1449,.1231,.1208,.0708,.1015,.1005,.1079,.0645,.1091,.1019,.1044,.0712,.1412,.1117,.1027,.1037,.0768,.1383,.1182,.1099,.0984,.0574,.1008,.1009,.1048,.0516,.0951,.0913,.0879,.0600,.1023,.0974,.0998,.0491,.0765,.0534,.0666,.0358,.0887,.0834,.0963,.0350,.0835,.0879,.0768
2003-05-31,1.8281,2.4900,.7978,.7630,2.0127,2.5990,1.8948,.9320,.7631,2.1143,2.1154,.8248,1.9183,.7990,.8324,1.9137,1.9264,.8233,.7846,.7908,1.8081,2.7483,.8721,.8829,.5127,.7594,.7149,.6804,.4895,.7283,.6450,.6617,.5257,2.5095,.7050,.6563,.6693,.9711,2.3850,.7965,.7501,.7402,.4113,.7110,.6596,.7249,.4538,.7019,.6465,.6916,.4366,.7523,.7089,.7306,.4134,.6643,.6350,.6517,.4146,.7394,.6941,.7487,.4397,.7091,.6748,.7198
2003-06-30,1.8923,3.7037,1.3675,1.3105,2.9247,3.9471,2.8089,1.5443,1.3963,3.7042,3.9327,1.4930,3.6782,1.4679,1.5178,3.7998,3.8918,1.5592,1.4678,1.3866,2.5848,5.7312,1.7585,1.6526,1.2204,.9618,.8595,.7442,1.0485,.9646,.6775,.7105,1.1572,3.1441,.8283,.6719,.7185,1.0806,3.6724,.8665,.7367,.7784,.5200,.7987,.7127,.8943,.8160,.7861,.6643,.8025,.8515,.9937,.8936,.9396,.7465,.8569,.8513,.8675,.8613,.9676,.8496,.9628,.8270,.8431,.7544,.8853
2003-07-31,2.6982,4.1474,1.7143,.7324,3.2704,4.5396,3.5208,2.6263,.8032,3.8023,4.2815,1.4449,4.3155,.7836,1.2718,3.1651,3.3750,1.7551,.8286,1.0924,2.6374,4.1565,1.6645,.9033,.9805,.9674,.8918,.8766,.9288,.9814,.7828,.8154,2.2516,3.1473,.9193,.7655,.7994,2.1469,3.5218,1.0081,.8639,.8563,.6849,.9107,.8354,.9799,.7940,.8394,.7612,.8796,.8853,1.0514,.9397,.9967,.7807,.8396,.7775,.8274,.7398,.9615,.8409,1.0180,.7373,.8385,.7959,.8715
2003-08-31,.2547,.2458,.3165,.6031,.2737,.7518,.3341,.3636,.6358,.5264,4.2008,.3741,4.7614,.7857,.4473,.9225,4.6792,.4777,.8156,.4210,.5053,1.1402,.4398,.7838,.3735,.3008,.2581,.2439,.2819,.2711,.2198,.2343,.3058,.2201,.2839,.2283,.2422,.2796,.1824,.2889,.2651,.2270,.1799,.2387,.1950,.2286,.2188,.1943,.1789,.2079,.2457,.2450,.2175,.2301,.1824,.1886,.1817,.1903,.2105,.2285,.2015,.2374,.1980,.2022,.1914,.2114
2003-09-30,1.1498,1.5936,.7663,.7903,1.3840,1.8660,1.3251,.7835,.7710,1.9305,3.1017,.8764,4.9877,.9505,.8637,1.8594,4.1640,.8717,.9697,.8100,1.4024,2.5922,.9579,1.1205,.8250,.6244,.5730,.5434,.6276,.6449,.4594,.4916,.9891,1.4143,.5483,.4358,.4445,.6359,1.2621,.5293,.4030,.2970,.2283,.4541,.3619,.4798,.2810,.3168,.2489,.3067,.3745,.4522,.3839,.4156,.3076,.3316,.2635,.3132,.3286,.4458,.3788,.4540,.3115,.3889,.3498,.3687
2003-10-31,.2035,.1231,.2149,.2990,.1729,.1401,.1446,.2192,.2557,.2098,.1723,.2547,.9783,.3206,.2265,.2683,.1747,.2667,.3604,.2315,.4955,.4614,.3980,.6272,.4021,.1620,.1365,.1140,.2589,.1453,.0688,.0851,.3064,.3170,.1288,.0694,.0671,.1582,.0927,.0956,.0553,.0522,.0538,.0788,.0533,.0829,.0626,.0479,.0344,.0473,.1078,.0962,.0757,.0859,.0781,.0574,.0420,.0523,.1318,.1325,.1115,.1052,.1225,.0935,.0650,.0832
