Date, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66
2000-11-30,16.2000,16.2000,.0000,.0000,16.2000,16.2000,.0000,.0000,.0000,16.2000,16.2000,.0000,.0000,.0000,.0000,16.4946,16.2000,.0000,.0000,.0000,42.0000,24.7076,.0000,.0000,42.0000,.0000,.0000,.0000,42.0000,.0000,.0000,.0000,22.2607,22.6510,.0000,.0000,.0000,16.8140,16.2000,.0000,.0000,.0000,42.0000,.0000,.0000,.0000,42.0000,.0000,.0000,.0000,42.0000,.0000,.0000,.0000,42.0000,.0000,.0000,.0000,42.0000,.0000,.0000,.0000,42.0000,.0000,.0000,.0000
2000-12-31,16.7400,16.7400,.0000,.0000,16.7400,16.7400,.0000,.0000,.0000,16.7400,16.7400,.0000,.0000,.0000,.0000,17.0444,16.7400,.0000,.0000,.0000,43.4000,25.5312,.0000,.0000,43.4000,.0000,.0000,.0000,43.4000,.0000,.0000,.0000,23.0027,23.4061,.0000,.0000,.0000,17.3745,16.7400,.0000,.0000,.0000,43.4000,.0000,.0000,.0000,43.4000,.0000,.0000,.0000,43.4000,.0000,.0000,.0000,43.4000,.0000,.0000,.0000,43.4000,.0000,.0000,.0000,43.4000,.0000,.0000,.0000
2001-01-31,16.7400,16.7400,.0000,.0000,16.7400,16.7400,.0000,.0000,.0000,16.7400,16.7400,.0000,.0000,.0000,.0000,17.0444,16.7400,.0000,.0000,.0000,43.4000,25.5312,.0000,.0000,43.4000,.0000,.0000,.0000,43.4000,.0000,.0000,.0000,23.0027,23.4061,.0000,.0000,.0000,17.3745,16.7400,.0000,.0000,.0000,43.4000,.0000,.0000,.0000,43.4000,.0000,.0000,.0000,43.4000,.0000,.0000,.0000,43.4000,.0000,.0000,.0000,43.4000,.0000,.0000,.0000,43.4000,.0000,.0000,.0000
2001-02-28,15.1200,15.1200,.0000,.0000,15.1200,15.1200,.0000,.0000,.0000,15.1200,15.1200,.0000,.0000,.0000,.0000,15.3950,15.1200,.0000,.0000,.0000,39.2000,23.0604,.0000,.0000,39.2000,.0000,.0000,.0000,39.2000,.0000,.0000,.0000,20.7766,21.1410,.0000,.0000,.0000,15.6931,15.1200,.0000,.0000,.0000,39.2000,.0000,.0000,.0000,39.2000,.0000,.0000,.0000,39.2000,.0000,.0000,.0000,39.2000,.0000,.0000,.0000,39.2000,.0000,.0000,.0000,39.2000,.0000,.0000,.0000
2001-03-31,16.7400,16.7400,.0000,.0000,16.7400,16.7400,.0000,.0000,.0000,16.7400,16.7400,.0000,.0000,.0000,.0000,17.0444,16.7400,.0000,.0000,.0000,43.4000,25.5312,.0000,.0000,43.4000,.0000,.0000,.0000,43.4000,.0000,.0000,.0000,23.0027,23.4061,.0000,.0000,.0000,17.3745,16.7400,.0000,.0000,.0000,43.4000,.0000,.0000,.0000,43.4000,.0000,.0000,.0000,43.4000,.0000,.0000,.0000,43.4000,.0000,.0000,.0000,43.4000,.0000,.0000,.0000,43.4000,.0000,.0000,.0000
2001-04-30,16.2550,16.2000,.0543,.0568,16.2372,16.2000,.0000,.1092,.1099,16.2258,16.2000,.0597,.0000,.0000,.1047,16.5338,16.2000,.0000,.0000,.1084,42.2322,24.7525,.1121,.0000,42.1388,.0321,.0056,.0056,42.0439,.0080,.0045,.0051,22.2607,22.7757,.0073,.0000,.0000,17.0063,16.2137,.0016,.0003,.0019,42.0008,.0010,.0003,.0019,42.0223,.0108,.0006,.0025,42.0114,.0034,.0022,.0028,42.0794,.0181,.0020,.0177,42.0042,.0036,.0024,.0039,42.0041,.0025,.0014,.0033
2001-05-31,16.9165,17.2143,.0000,.0000,17.5587,16.9178,.0000,.0000,.0000,17.3884,16.7417,.0000,.0000,.0000,.0000,18.2394,16.7400,.0197,.0000,.0175,44.1333,25.9071,.0255,.0673,43.4428,.0000,.0116,.0083,43.4000,.0102,.0052,.0058,23.0341,23.8355,.0076,.0203,.0264,17.9667,17.3857,.0097,.0070,.0113,43.4651,.1094,.0812,.0376,43.4000,.0925,.0628,.0985,43.4466,.0555,.0992,.1598,43.4392,.1395,.1139,.1363,43.5235,.1584,.1129,.0425,43.5150,.1192,.0702,.1342
2001-06-30,16.3187,16.3442,.0000,.0000,16.5875,16.3110,.0082,.0000,.0000,16.7344,16.2382,.0000,.0000,.0000,.0000,17.5346,16.2000,.0000,.0000,.0000,42.2646,25.0385,.0000,.0113,42.0000,.0000,.0023,.0105,42.0000,.0196,.0042,.0045,22.2697,22.7327,.0096,.0042,.0057,16.8148,16.3730,.0054,.0031,.0266,42.0534,.0483,.0475,.0897,42.0792,.0571,.0437,.0557,42.1014,.0930,.0520,.0579,42.1097,.0475,.0305,.0423,42.0622,.0727,.0493,.0855,42.0381,.0368,.0334,.0409
2001-07-31,18.0668,16.7584,3.6159,.0908,16.7929,16.7400,.0310,.2139,.1784,16.7807,16.7400,6.1281,.0000,.0507,7.2831,17.1510,16.7400,3.7608,.0238,8.2034,47.1603,25.6297,7.9465,.0441,47.0493,5.8511,4.2454,3.6580,45.2146,4.7386,2.7957,3.0752,31.0070,28.0084,3.2517,2.3617,2.7269,19.4548,16.7400,2.8766,2.3822,3.9586,44.5083,4.5579,4.1297,6.5456,45.0385,5.3918,4.0873,5.4407,45.7647,7.1359,5.6177,6.5535,45.6303,5.9662,5.5740,5.8576,45.7938,8.1280,7.6897,7.9281,45.2117,5.6242,4.8725,6.1929
2001-08-31,17.9572,17.9243,1.1372,.0472,19.2160,17.7295,.0000,.0223,.0000,18.1606,16.7400,1.8255,.0000,.0876,1.6812,19.1397,16.7400,3.3733,.0961,3.3941,50.9175,30.0578,4.9618,.1681,44.6440,1.5604,1.0662,.7817,43.7009,.9654,.5962,.6764,39.8652,28.1303,.6627,.5216,.5898,22.1486,18.6363,.5703,.4926,.6002,43.5327,.8182,.6329,1.1245,43.5964,1.0228,.6532,.8502,43.7544,1.0456,.7946,.9465,43.7256,1.0618,.5545,1.0224,43.7359,1.1047,.9802,1.3632,43.5580,.7514,.6847,.8046
2001-09-30,16.3541,16.8872,.0000,.0000,16.8478,16.8111,.0000,.0156,.0000,16.9694,16.2000,.0197,.0000,.0000,.0112,18.0373,16.2000,.0629,.0000,.0522,45.7376,28.6741,.1335,.0023,42.0000,.0304,.0081,.0000,42.0000,.0000,.0000,.0000,42.0030,29.5821,.0000,.0000,.0000,22.3630,17.0312,.0000,.0000,.0000,42.0000,.0000,.0000,.0000,42.0000,.0000,.0000,.0000,42.0000,.0000,.0000,.0000,42.0000,.0002,.0000,.0001,42.0000,.0000,.0000,.0000,42.0000,.0000,.0000,.0000
2001-10-31,16.7400,16.7400,.0000,.0000,16.7400,16.7400,.0000,.0000,.0000,16.7400,16.7400,.0000,.0000,.0000,.0000,17.0444,17.0200,.0000,.0000,.0000,43.4000,25.7737,.0000,.0000,43.4000,.0000,.0000,.0000,43.4000,.0000,.0000,.0000,43.4000,28.4601,.0000,.0000,.0000,21.8524,16.7400,.0000,.0000,.0000,43.4000,.0000,.0000,.0000,43.4000,.0000,.0000,.0000,43.4000,.0000,.0000,.0000,43.4000,.0000,.0000,.0000,43.4000,.0000,.0000,.0000,43.4000,.0000,.0000,.0000
2001-11-30,16.2000,16.2000,.0000,.0000,16.2000,16.2000,.0000,.0000,.0000,16.2000,16.2000,.0000,.0000,.0000,.0000,16.4946,16.2000,.0000,.0000,.0000,42.0000,24.7076,.0000,.0000,42.0000,.0000,.0000,.0000,42.0000,.0000,.0000,.0000,42.0000,27.5420,.0000,.0000,.0000,21.1475,16.2000,.0000,.0000,.0000,42.0000,.0000,.0000,.0000,42.0000,.0000,.0000,.0000,42.0000,.0000,.0000,.0000,42.0000,.0000,.0000,.0000,42.0000,.0000,.0000,.0000,42.0000,.0000,.0000,.0000
2001-12-31,16.7400,16.7400,.0000,.0000,16.7400,16.7400,.0000,.0000,.0000,16.7400,16.7400,.0000,.0000,.0000,.0000,17.0444,16.7400,.0000,.0000,.0000,43.4000,25.5312,.0000,.0000,43.4000,.0000,.0000,.0000,43.4000,.0000,.0000,.0000,43.4000,28.4601,.0000,.0000,.0000,21.8524,16.7400,.0000,.0000,.0000,43.4000,.0000,.0000,.0000,43.4000,.0000,.0000,.0000,43.4000,.0000,.0000,.0000,43.4000,.0000,.0000,.0000,43.4000,.0000,.0000,.0000,43.4000,.0000,.0000,.0000
2002-01-31,16.7400,16.7400,.0000,.0000,16.7400,16.7400,.0000,.0000,.0000,16.7400,16.7400,.0000,.0000,.0000,.0000,17.0444,16.7400,.0000,.0000,.0000,43.4000,25.5312,.0000,.0000,43.4000,.0000,.0000,.0000,43.4000,.0000,.0000,.0000,43.4000,28.4601,.0000,.0000,.0000,21.8524,16.7400,.0000,.0000,.0000,43.4000,.0000,.0000,.0000,43.4000,.0000,.0000,.0000,43.4000,.0000,.0000,.0000,43.4000,.0000,.0000,.0000,43.4000,.0000,.0000,.0000,43.4000,.0000,.0000,.0000
2002-02-28,15.1200,15.1200,.0000,.0000,15.1200,15.1200,.0000,.0000,.0000,15.1200,15.1200,.0000,.0000,.0000,.0000,15.3950,15.1200,.0000,.0000,.0000,39.2000,23.0604,.0000,.0000,39.2000,.0000,.0000,.0000,39.2000,.0000,.0000,.0000,39.2000,25.7059,.0000,.0000,.0000,19.7376,15.1200,.0000,.0000,.0000,39.2000,.0000,.0000,.0000,39.2000,.0000,.0000,.0000,39.2000,.0000,.0000,.0000,39.2000,.0000,.0000,.0000,39.2000,.0000,.0000,.0000,39.2000,.0000,.0000,.0000
2002-03-31,16.7400,16.7400,.0000,.0000,16.7400,16.7400,.0000,.0000,.0000,16.7400,16.7400,.0000,.0000,.0000,.0000,17.0444,16.7400,.0000,.0000,.0000,43.4000,25.5312,.0000,.0000,43.4000,.0000,.0000,.0000,43.4000,.0000,.0000,.0000,43.4000,28.4601,.0000,.0000,.0000,21.8524,16.7400,.0000,.0000,.0000,43.4000,.0000,.0000,.0000,43.4000,.0000,.0000,.0000,43.4000,.0000,.0000,.0000,43.4000,.0000,.0000,.0000,43.4000,.0000,.0000,.0000,43.4000,.0000,.0000,.0000
2002-04-30,16.2000,16.2000,.0000,.0000,16.2000,16.2000,.0000,.0000,.0000,16.2000,16.2000,.0000,.0000,.0000,.0000,16.4946,16.2000,.0000,.0000,.0000,42.0000,24.7076,.0000,.0000,42.0000,.0000,.0000,.0000,42.0000,.0000,.0000,.0000,42.0000,27.5420,.0000,.0000,.0000,21.1475,16.2000,.0000,.0000,.0000,42.0000,.0000,.0000,.0000,42.0000,.0000,.0000,.0000,42.0000,.0000,.0000,.0000,42.0000,.0000,.0000,.0000,42.0000,.0000,.0000,.0000,42.0000,.0000,.0000,.0000
2002-05-31,22.0195,18.0887,2.7600,2.5991,17.1286,17.4376,.0000,2.7341,2.2704,17.4104,18.6400,3.2720,.0000,2.3643,3.2732,17.8031,18.2413,5.0192,3.4881,5.0923,46.5304,28.1693,6.2597,3.8432,44.9154,4.0728,3.5987,2.7880,44.3583,3.1990,2.5332,2.5797,44.6029,35.2900,2.8694,2.3991,2.5045,28.6038,19.2024,2.5544,2.4482,3.8887,44.3707,4.1768,4.0812,4.7245,44.4476,4.3972,3.9958,4.2850,44.8387,5.1026,4.1863,4.7021,44.7687,4.6354,3.8797,4.5708,44.7599,5.4912,5.3501,5.6034,44.3528,4.1001,3.7875,4.2562
2002-06-30,30.2817,17.7784,2.2121,.0469,17.2963,17.6247,.0000,.0656,.0501,18.2594,16.7781,3.3135,.0000,.0100,3.9611,20.6400,18.7498,4.0591,.3405,9.9268,55.7080,30.4463,8.6098,.4354,45.4179,5.3276,4.4283,3.9277,42.6110,3.9804,4.0931,3.8168,47.7962,49.7754,3.5225,3.7447,3.7648,41.0559,19.2424,3.2756,3.3196,3.9197,42.6738,5.2800,4.6790,5.0902,42.7183,5.0657,4.7172,4.8039,43.3457,5.3548,4.9221,5.5937,43.0682,5.2652,4.8720,5.2798,43.2617,6.4342,6.2498,6.2794,42.8942,5.1556,4.7318,5.2729
2002-07-31,24.9177,17.3150,1.0094,.0061,16.8332,17.0717,.0000,.0332,.0368,17.3589,16.7547,1.2844,.0000,.0000,2.0389,24.5071,17.6043,.3761,.3079,2.5071,51.2697,34.0152,3.2093,.8367,48.2657,3.3712,2.2098,1.9809,44.4841,2.8413,1.4973,1.7837,46.7797,46.9361,2.3818,1.4083,1.7037,36.1826,17.5470,2.3261,1.3138,1.9091,44.1009,2.3472,1.9179,2.8620,44.3831,3.0460,2.2009,2.9504,44.7711,3.0500,2.5551,2.9765,44.5874,3.1366,2.0179,3.0643,44.5617,3.1178,2.6779,3.2485,44.2646,2.3244,2.0362,2.4008
2002-08-31,25.6113,18.1094,.2697,.0788,17.6293,18.0334,.0000,.1331,.0918,17.8170,16.7400,.8632,.0000,.1300,.6002,20.1142,16.9898,1.7593,2.1499,2.6023,55.6711,32.0613,7.6108,5.4085,46.3430,.7875,.6010,.5695,44.0896,.5599,.3544,.4266,44.5504,46.3311,.4447,.2636,.3467,39.2264,18.9429,.4106,.2576,.4032,43.7792,.6309,.4257,.9374,44.1654,.5793,.4499,.7103,44.5578,1.2268,.5890,.8612,44.4481,.7387,.4448,.7141,44.3867,1.1111,.7296,1.1512,43.9755,.6444,.4923,.6130
2002-09-30,24.5117,16.2000,.0000,.0000,18.1089,16.2002,.0000,.0000,.0000,18.5328,16.2000,.0000,.0000,.0000,.0000,28.6552,16.3188,.0492,.0739,.0494,42.9521,46.8813,.1029,.2293,42.0387,.0068,.0046,.0044,42.0093,.0063,.0025,.0032,42.0000,42.0952,.0050,.0021,.0026,38.8938,16.2054,.0000,.0000,.0000,42.0000,.0011,.0000,.0006,42.0017,.0005,.0000,.0000,42.0064,.0005,.0000,.0003,42.0099,.0000,.0000,.0000,42.0000,.0004,.0001,.0005,42.0000,.0000,.0000,.0000
2002-10-31,24.1578,16.7400,.0000,.0000,17.2686,16.7400,.0000,.0000,.0000,16.7400,22.4106,.0000,.0000,.0000,.0000,25.2117,30.1149,.0000,.0000,.0000,43.4000,43.4000,.0000,.0000,43.4000,.0000,.0000,.0000,43.4000,.0000,.0000,.0000,43.4000,43.4000,.0000,.0000,.0000,40.1506,16.7400,.0000,.0000,.0000,43.4000,.0000,.0000,.0000,43.4000,.0000,.0000,.0000,43.4000,.0000,.0000,.0000,43.4000,.0000,.0000,.0000,43.4000,.0000,.0000,.0000,43.4000,.0000,.0000,.0000
2002-11-30,23.3785,16.2000,.0000,.0000,16.7116,16.2000,.0000,.0000,.0000,16.2000,24.6346,.0000,.0000,.0000,.0000,24.3985,37.3944,.0000,.0000,.0000,42.0000,42.0000,.0000,.0000,42.0000,.0000,.0000,.0000,42.0000,.0000,.0000,.0000,42.0000,42.0000,.0000,.0000,.0000,38.8554,16.2000,.0000,.0000,.0000,42.0000,.0000,.0000,.0000,42.0000,.0000,.0000,.0000,42.0000,.0000,.0000,.0000,42.0000,.0000,.0000,.0000,42.0000,.0000,.0000,.0000,42.0000,.0000,.0000,.0000
2002-12-31,24.1578,16.7400,.0000,.0000,17.2686,16.7400,.0000,.0000,.0000,16.7400,25.4558,.0000,.0000,.0000,.0000,25.2117,38.6409,.0000,.0000,.0000,43.4000,43.4000,.0000,.0000,43.4000,.0000,.0000,.0000,43.4000,.0000,.0000,.0000,43.4000,43.4000,.0000,.0000,.0000,40.1506,16.7400,.0000,.0000,.0000,43.4000,.0000,.0000,.0000,43.4000,.0000,.0000,.0000,43.4000,.0000,.0000,.0000,43.4000,.0000,.0000,.0000,43.4000,.0000,.0000,.0000,43.4000,.0000,.0000,.0000
2003-01-31,24.1578,16.7400,.0000,.0000,17.2686,16.7400,.0000,.0000,.0000,16.7400,25.4558,.0000,.0000,.0000,.0000,25.2117,38.6409,.0000,.0000,.0000,43.4000,43.4000,.0000,.0000,43.4000,.0000,.0000,.0000,43.4000,.0000,.0000,.0000,43.4000,43.4000,.0000,.0000,.0000,40.1506,16.7400,.0000,.0000,.0000,43.4000,.0000,.0000,.0000,43.4000,.0000,.0000,.0000,43.4000,.0000,.0000,.0000,43.4000,.0000,.0000,.0000,43.4000,.0000,.0000,.0000,43.4000,.0000,.0000,.0000
2003-02-28,21.8199,15.1200,.0000,.0000,15.5975,15.1200,.0000,.0000,.0000,15.1200,22.9923,.0000,.0000,.0000,.0000,22.7719,34.9014,.0000,.0000,.0000,39.2000,39.2000,.0000,.0000,39.2000,.0000,.0000,.0000,39.2000,.0000,.0000,.0000,39.2000,39.2000,.0000,.0000,.0000,36.2651,15.1200,.0000,.0000,.0000,39.2000,.0000,.0000,.0000,39.2000,.0000,.0000,.0000,39.2000,.0000,.0000,.0000,39.2000,.0000,.0000,.0000,39.2000,.0000,.0000,.0000,39.2000,.0000,.0000,.0000
2003-03-31,24.1578,16.7400,.0000,.0000,17.2686,16.7400,.0000,.0000,.0000,16.7400,25.4558,.0000,.0000,.0000,.0000,25.2117,38.6409,.0000,.0000,.0000,43.4000,43.4000,.0000,.0000,43.4000,.0000,.0000,.0000,43.4000,.0000,.0000,.0000,43.4000,43.4000,.0000,.0000,.0000,40.1506,16.7400,.0000,.0000,.0000,43.4000,.0000,.0000,.0000,43.4000,.0000,.0000,.0000,43.4000,.0000,.0000,.0000,43.4000,.0000,.0000,.0000,43.4000,.0000,.0000,.0000,43.4000,.0000,.0000,.0000
2003-04-30,23.3785,16.2000,.0000,.0000,16.7116,16.2000,.0000,.0000,.0000,16.2000,24.6346,.0000,.0000,.0000,.0000,24.3985,37.3944,.0000,.0000,.0000,42.0000,42.0000,.0000,.0000,42.0000,.0000,.0000,.0000,42.0000,.0000,.0000,.0000,42.0000,42.0000,.0000,.0000,.0000,38.8554,16.2000,.0000,.0000,.0000,42.0000,.0000,.0000,.0000,42.0000,.0000,.0000,.0000,42.0000,.0000,.0000,.0000,42.0000,.0000,.0000,.0000,42.0000,.0000,.0000,.0000,42.0000,.0000,.0000,.0000
2003-05-31,24.4723,17.1160,1.6480,1.4967,17.6618,17.0054,.0000,1.4792,1.3566,17.1121,25.5028,1.7650,.0000,1.4255,1.6527,25.9491,38.8017,2.4870,2.0681,2.5084,43.8884,44.6531,2.8342,3.1470,44.3301,2.5363,2.0184,1.7349,43.9550,1.9014,1.6545,1.6853,43.7268,45.2029,1.7393,1.4974,1.5672,43.1928,17.3028,1.6510,1.4114,1.5979,43.8259,1.7752,1.4349,2.2333,43.8262,2.0088,1.4877,1.7356,44.0546,2.3753,1.6484,1.8962,43.8559,1.7855,1.3548,1.7406,43.9551,2.3459,2.1998,2.3440,43.8261,1.6703,1.5350,1.7431
2003-06-30,27.3074,19.9180,.2452,.3173,19.9420,18.4419,.0524,.1361,.1782,21.0182,24.6525,.2935,.0000,.3524,.1812,32.9368,37.4005,.4394,.3514,.2563,46.1739,50.4575,.5206,.6376,42.4098,.1508,.2801,.4093,42.2974,.4625,.3227,.3540,42.5076,44.7412,.3791,.3059,.3459,42.7517,20.1783,.3303,.1910,.1407,42.2533,.4388,.2647,.5237,42.5227,.2093,.1216,.2856,42.8860,.5241,.2870,.4330,42.5831,.2956,.1028,.2992,42.6828,.6885,.5573,.6371,42.2869,.2742,.2144,.3342
2003-07-31,25.5164,16.9313,.4343,.0000,17.4514,16.9301,.0000,.0000,.0000,16.9496,25.4558,1.5183,.0000,.0000,2.0758,26.8802,38.6409,.3533,.0000,2.6022,44.5598,44.8594,.2782,.0000,45.2349,1.4285,1.3532,1.3498,44.5411,1.0037,1.0518,1.1566,43.7153,43.9260,1.2199,.9354,1.0035,43.7603,16.9280,1.1183,.8711,.9369,43.9026,1.2794,1.2010,1.2359,43.9212,1.1086,.9441,1.2080,44.0929,1.3035,1.3691,1.4844,43.9738,1.0750,.9384,1.0705,44.0445,1.5682,1.2850,1.3129,43.9050,1.0690,.9912,1.1405
2003-08-31,25.2328,16.7400,.0006,.0000,17.2686,16.7400,.0000,.0000,.0000,16.7400,25.4558,.0171,.0000,.0000,.0085,25.8116,38.6409,.0034,.0000,.0136,43.4000,43.4000,.0000,.0000,43.4000,.0038,.0035,.0067,43.4088,.0083,.0061,.0088,43.4000,43.4000,.0117,.0053,.0057,43.4000,16.7400,.0027,.0009,.0001,43.4064,.0027,.0031,.0040,43.4064,.0031,.0031,.0031,43.4122,.0046,.0031,.0046,43.4093,.0031,.0031,.0031,43.4122,.0060,.0060,.0060,43.4072,.0031,.0031,.0031
2003-09-30,24.4666,16.2000,.0000,.0000,16.7116,16.2000,.0000,.0000,.0000,16.2000,24.6346,.0000,.0000,.0000,.0128,24.9790,37.3944,.0000,.0159,.0612,42.0000,42.0000,.0000,.0000,42.0000,.0000,.0000,.0000,42.0000,.0000,.0000,.0000,42.0000,42.0000,.0000,.0000,.0000,42.1181,16.2000,.0000,.0000,.0000,42.0000,.0007,.0000,.0112,42.0000,.0000,.0000,.0000,42.0665,.0053,.0000,.0045,42.0105,.0000,.0000,.0000,42.0000,.0085,.0000,.0066,42.0000,.0000,.0000,.0000
