Date, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66
2000-12-31,.0129,.0075,.0089,.0178,.0105,.0081,.0095,.0083,.0137,.0221,.0173,.0105,.0016,.0229,.0076,.0351,.0280,.0118,.0307,.0103,.0372,.0379,.0168,.0446,.0256,.0140,.0113,.0080,.0152,.0085,.0080,.0075,.0179,.0141,.0113,.0088,.0092,.0177,.0079,.0152,.0120,.0120,.0110,.0130,.0103,.0136,.0174,.0153,.0093,.0103,.0182,.0139,.0105,.0126,.0435,.0181,.0079,.0147,.0102,.0125,.0090,.0147,.0084,.0089,.0087,.0095
2001-01-31,.0614,.0477,.0483,.0520,.0635,.0452,.0555,.0552,.0544,.0650,.0517,.0504,.0567,.0566,.0496,.0709,.0526,.0571,.0608,.0568,.0706,.0523,.0533,.0626,.0583,.0231,.0125,.0254,.0368,.0297,.0102,.0165,.0510,.0379,.0261,.0092,.0088,.0523,.0419,.0242,.0068,.0010,.0010,.0011,.0009,.0012,.0025,.0018,.0009,.0009,.0016,.0012,.0009,.0011,.0079,.0023,.0008,.0018,.0009,.0011,.0008,.0012,.0008,.0008,.0008,.0009
2001-02-28,.0207,.0172,.0148,.0159,.0202,.0148,.0175,.0177,.0177,.0193,.0155,.0128,.0139,.0161,.0114,.0168,.0136,.0131,.0138,.0141,.0165,.0119,.0124,.0141,.0139,.0055,.0024,.0055,.0094,.0084,.0020,.0054,.0187,.0133,.0083,.0018,.0027,.0183,.0160,.0061,.0014,.0001,.0004,.0005,.0001,.0001,.0003,.0002,.0001,.0001,.0001,.0001,.0001,.0001,.0015,.0003,.0001,.0002,.0001,.0001,.0001,.0001,.0001,.0001,.0001,.0001
2001-03-31,.0338,.0228,.0357,.0327,.0351,.0245,.0296,.0340,.0338,.0342,.0149,.0357,.0044,.0338,.0352,.0378,.0173,.0328,.0319,.0351,.0439,.0315,.0356,.0390,.0493,.0405,.0342,.0350,.0377,.0352,.0279,.0305,.0395,.0275,.0333,.0263,.0285,.0374,.0239,.0340,.0273,.0321,.0222,.0315,.0225,.0277,.0289,.0251,.0188,.0212,.0276,.0223,.0159,.0195,.0220,.0125,.0072,.0102,.0087,.0129,.0075,.0188,.0063,.0120,.0138,.0112
2001-04-30,.0689,.0414,.0804,.0765,.0695,.0449,.0484,.0763,.0768,.0746,.0367,.0828,.0167,.0824,.0797,.0829,.0406,.0817,.0831,.0806,.1122,.0713,.0875,.0979,.1164,.0839,.0740,.0723,.0929,.0745,.0638,.0660,.0979,.0710,.0729,.0623,.0664,.0862,.0420,.0722,.0626,.0786,.0574,.0695,.0520,.0660,.0844,.0641,.0465,.0565,.0854,.0628,.0464,.0555,.0835,.0452,.0263,.0404,.0487,.0514,.0340,.0625,.0452,.0420,.0402,.0423
2001-05-31,.1340,.0597,.2027,.2275,.1179,.0551,.0817,.1917,.2212,.1206,.0248,.2381,.0116,.2503,.2322,.1576,.0265,.2503,.2733,.2177,.2598,.1380,.2969,.3348,.3144,.2148,.1873,.1676,.2490,.1793,.1502,.1497,.2149,.1411,.1679,.1461,.1517,.1963,.0675,.1950,.1652,.2143,.2063,.2182,.1884,.2464,.2970,.2275,.1851,.2409,.3378,.2864,.2421,.2631,.3158,.2469,.2095,.2457,.2735,.2706,.2222,.2853,.2487,.2186,.1956,.2439
2001-06-30,.1899,.0725,.2936,.3563,.1631,.0782,.1165,.2938,.3294,.1990,.0205,.3766,.0057,.4337,.3615,.2915,.0141,.4003,.5386,.3170,.4978,.2729,.5188,.6879,.4790,.2831,.2231,.1820,.3477,.2315,.1393,.1503,.3461,.2157,.1919,.1292,.1444,.2640,.0781,.2401,.1746,.2491,.2083,.2623,.2075,.3060,.3573,.2656,.1914,.2712,.4013,.3457,.2690,.3071,.3716,.2772,.2172,.2706,.3073,.3162,.2423,.3357,.2818,.2379,.2012,.2639
2001-07-31,.1300,.0442,.6910,.3293,.1078,.0565,.0786,.3091,.3387,.1430,.0223,.8977,.0030,.3836,.9296,.2041,.0186,.7690,.4548,.8236,.3768,.1903,.9948,.5730,1.1639,.6644,.5752,.5231,.9910,.6234,.4603,.4787,.3708,.1603,.5407,.4436,.4701,.2508,.0401,.6059,.5116,.6343,.7853,.6639,.6196,.8698,1.0723,.7548,.6135,.8414,1.0793,1.0030,.7907,.8974,1.0856,.8096,.6710,.7890,.9701,.9250,.7458,.9718,.9042,.6819,.6200,.7633
2001-08-31,.3733,.0460,1.0603,.8107,.2176,.0615,.0966,.7697,.9560,.1541,.0126,1.2476,.0016,.8876,1.1604,.1915,.0106,1.3326,.9552,1.1829,.8353,.1561,1.6299,1.0401,1.7460,1.0277,.8901,.8127,1.4493,.9376,.7293,.7545,.9507,.4333,.8446,.7097,.7512,.6750,.0649,.9255,.8145,.9807,1.1049,.9750,.8980,1.0878,1.5800,1.0810,.9042,1.0957,1.5828,1.2008,1.0642,1.1287,1.6521,1.1261,.9760,1.1071,1.5047,1.1913,1.0663,1.1938,1.3947,1.0233,.9297,1.0931
2001-09-30,.5784,.1644,.7339,1.5178,.4643,.2120,.2862,.7434,1.4473,.4437,.0063,.8613,.0008,1.7016,.8055,.5801,.0054,.9307,1.8428,.8197,1.6557,.4335,1.1186,2.0846,1.0815,.6589,.5636,.5112,.8082,.6169,.4533,.4753,.8554,.5623,.5515,.4463,.4784,.6561,.1878,.5973,.5139,.5678,.5103,.5442,.4867,.5966,.8219,.6274,.5007,.5920,.7578,.6481,.5648,.6053,.9252,.6487,.5260,.6264,.6999,.6471,.5756,.6513,.6348,.5563,.5070,.5897
2001-10-31,.2318,.1555,.2368,.6419,.2668,.2010,.2478,.2220,.4829,.4102,.2064,.2723,.0024,.7021,.2568,.6629,.2836,.2823,.8313,.2575,.6141,.5850,.3673,1.1319,.3601,.2578,.2262,.2049,.2980,.2305,.1925,.1947,.2599,.1991,.2277,.1997,.2087,.2294,.1494,.2651,.2376,.2559,.2054,.2240,.1940,.2308,.3168,.2690,.2018,.2264,.2739,.2468,.2155,.2313,.4276,.2715,.1968,.2563,.2311,.2300,.2032,.2388,.2148,.2078,.1938,.2188
2001-11-30,.1012,.0707,.0765,.1436,.0907,.0504,.0878,.0682,.1072,.1137,.0939,.0786,.0018,.1427,.0716,.1785,.1677,.0808,.1801,.0742,.1946,.1786,.1165,.2639,.1375,.0764,.0626,.0549,.0982,.0688,.0531,.0551,.1252,.0960,.0780,.0578,.0619,.1173,.0532,.0978,.0737,.0688,.0471,.0499,.0414,.0513,.0846,.0708,.0463,.0522,.0629,.0542,.0461,.0505,.1372,.0711,.0433,.0647,.0462,.0463,.0389,.0501,.0411,.0440,.0411,.0468
2001-12-31,.0182,.0169,.0102,.0178,.0126,.0084,.0121,.0084,.0130,.0197,.0203,.0107,.0006,.0189,.0092,.0264,.0244,.0111,.0245,.0102,.0305,.0273,.0170,.0374,.0223,.0115,.0094,.0087,.0149,.0096,.0080,.0082,.0186,.0154,.0107,.0084,.0089,.0265,.0189,.0144,.0108,.0089,.0068,.0066,.0054,.0064,.0121,.0103,.0058,.0062,.0072,.0063,.0053,.0059,.0292,.0112,.0055,.0097,.0052,.0054,.0044,.0058,.0049,.0054,.0052,.0056
2002-01-31,.0452,.0489,.0183,.0239,.0410,.0341,.0363,.0252,.0255,.0499,.0431,.0146,.0410,.0323,.0109,.0334,.0308,.0230,.0255,.0234,.0144,.0176,.0051,.0088,.0082,.0016,.0014,.0017,.0057,.0032,.0014,.0017,.0292,.0233,.0066,.0018,.0029,.0460,.0500,.0094,.0034,.0009,.0006,.0006,.0005,.0006,.0013,.0012,.0005,.0005,.0006,.0006,.0005,.0006,.0053,.0014,.0005,.0012,.0004,.0005,.0004,.0005,.0004,.0005,.0005,.0005
2002-02-28,.0402,.0451,.0115,.0166,.0351,.0302,.0286,.0177,.0183,.0398,.0336,.0092,.0275,.0215,.0065,.0294,.0263,.0175,.0183,.0174,.0074,.0108,.0032,.0038,.0036,.0003,.0003,.0004,.0032,.0015,.0003,.0003,.0203,.0170,.0031,.0006,.0012,.0333,.0401,.0049,.0015,.0001,.0001,.0000,.0000,.0001,.0002,.0001,.0001,.0001,.0001,.0001,.0000,.0001,.0010,.0002,.0001,.0002,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000
2002-03-31,.0192,.0190,.0099,.0105,.0164,.0115,.0117,.0096,.0098,.0286,.0249,.0111,.0348,.0150,.0093,.0303,.0250,.0150,.0169,.0146,.0302,.0230,.0141,.0246,.0172,.0077,.0072,.0070,.0184,.0085,.0067,.0072,.0193,.0149,.0096,.0073,.0080,.0200,.0184,.0114,.0094,.0084,.0032,.0043,.0025,.0034,.0073,.0056,.0033,.0035,.0055,.0034,.0026,.0030,.0072,.0035,.0018,.0030,.0074,.0042,.0035,.0039,.0079,.0041,.0035,.0038
2002-04-30,.0967,.0665,.0754,.0750,.0721,.0404,.0677,.0518,.0553,.0838,.0223,.0765,.0152,.0664,.0687,.1086,.0357,.0665,.0774,.0585,.1392,.1072,.0897,.1133,.1289,.0747,.0693,.0613,.1009,.0723,.0643,.0661,.1245,.0865,.0870,.0693,.0732,.1242,.0709,.1198,.0919,.0885,.0420,.0457,.0320,.0364,.0875,.0638,.0403,.0390,.0453,.0346,.0295,.0321,.0937,.0435,.0271,.0387,.0294,.0277,.0221,.0326,.0284,.0323,.0326,.0327
2002-05-31,.2888,.1255,.3400,.3513,.1797,.1066,.1595,.3004,.3083,.1852,.0365,.3592,.0051,.3171,.3427,.2187,.0863,.3393,.3345,.3000,.5207,.1931,.4461,.4370,.5555,.3301,.2920,.2444,.4663,.2876,.2331,.2376,.5115,.2545,.2932,.2395,.2501,.3674,.1351,.3690,.3005,.3851,.4213,.3628,.3307,.4802,.6359,.4696,.3460,.4958,.6122,.5291,.4657,.4985,.6949,.5051,.3770,.4955,.4849,.4811,.3778,.5058,.4578,.3713,.3330,.4508
2002-06-30,.5402,.1670,1.2921,.9842,.2597,.1509,.2155,.8933,.9664,.2534,.0299,1.4983,.0025,.9034,1.5131,.2907,.0851,1.4982,.8951,1.5331,1.0972,.2549,1.7859,.9939,2.0891,1.5615,1.4251,1.2519,1.8568,1.3649,1.1857,1.1951,1.2302,.5388,1.2589,1.1598,1.1949,.7832,.1866,1.3692,1.2691,1.7267,1.8793,1.8576,1.8017,2.1216,2.3436,1.9939,1.7899,2.1427,2.4458,2.3463,2.1346,2.2460,2.4436,2.1958,2.0451,2.1811,2.2627,2.2833,2.1283,2.3313,2.1627,2.0219,1.8735,2.1784
2002-07-31,.5988,.1901,.8387,1.1849,.3473,.1597,.2396,.7527,1.1559,.2848,.0163,.9815,.0014,1.2399,.9863,.3080,.0473,1.0366,1.3083,1.0669,1.2805,.2431,1.2491,1.4655,1.4253,.9698,.8480,.7651,1.2251,.8492,.7127,.7337,.8161,.5949,.7858,.6955,.7226,.7615,.2185,.8463,.7571,.9442,1.1017,.9659,.9236,1.1081,1.4875,1.0927,.9411,1.1227,1.5085,1.2408,1.0995,1.1617,1.6051,1.1761,1.0395,1.1570,1.3511,1.1934,1.0772,1.2197,1.2568,1.0308,.9577,1.1127
2002-08-31,.6334,.1771,.9922,1.3970,.3572,.1439,.2251,.8910,1.3955,.2331,.0086,1.1472,.0007,1.4971,1.0919,.1631,.0251,1.3292,1.6130,1.2641,1.7347,.1596,1.6251,1.9022,1.6943,1.0086,.8424,.7537,1.1906,.8881,.6730,.7027,.9333,.7905,.8037,.6477,.6912,.8727,.2085,.8797,.7383,.8978,.7863,.8804,.7920,1.0184,1.3633,1.0347,.8206,1.0471,1.2933,1.1551,.9989,1.0727,1.4646,1.1239,.9358,1.1007,1.1064,1.1079,.9666,1.1244,.9979,.9488,.8486,1.0450
2002-09-30,.7150,.1780,.6283,1.2921,.5884,.1567,.3197,.6444,1.1933,.4024,.0044,.7359,.0004,1.5477,.6632,.4801,.0130,.8842,1.7626,.8272,1.8600,.5135,1.0761,2.0911,1.0642,.6442,.5075,.4439,.7483,.5486,.3762,.4011,.7313,.6294,.4915,.3603,.3946,.7095,.2166,.5326,.4100,.5058,.3885,.4786,.3925,.5469,.7351,.5789,.4190,.5673,.6888,.6232,.5127,.5667,.8701,.6432,.4827,.6173,.5779,.5971,.4942,.6108,.5300,.4982,.4312,.5602
2002-10-31,.2091,.2047,.1731,.3600,.2695,.2321,.3448,.1668,.3026,.4692,.1712,.2019,.0002,.4182,.1731,1.1113,.2902,.2342,.5101,.2202,.5677,.9096,.2965,.6382,.3269,.1962,.1569,.1399,.2288,.1680,.1181,.1247,.2361,.1709,.1545,.1136,.1233,.2357,.2422,.1684,.1278,.1490,.1045,.1359,.1035,.1462,.2123,.1699,.1120,.1480,.1857,.1588,.1275,.1431,.2999,.1837,.1219,.1720,.1669,.1617,.1335,.1603,.1537,.1309,.1114,.1430
2002-11-30,.0567,.0513,.0391,.0734,.0585,.0547,.0768,.0316,.0516,.0957,.0884,.0443,.0376,.0751,.0357,.2522,.2520,.0477,.0995,.0438,.1580,.2377,.0763,.1533,.1070,.0496,.0407,.0355,.0685,.0415,.0305,.0316,.0858,.0671,.0403,.0300,.0323,.0684,.0598,.0446,.0332,.0360,.0204,.0290,.0196,.0282,.0456,.0379,.0217,.0276,.0357,.0270,.0205,.0240,.0764,.0367,.0203,.0331,.0282,.0274,.0223,.0274,.0259,.0223,.0191,.0236
2002-12-31,.0345,.0350,.0176,.0227,.0244,.0229,.0262,.0085,.0122,.0260,.0244,.0120,.0311,.0192,.0073,.0411,.0428,.0080,.0156,.0079,.0354,.0458,.0131,.0272,.0332,.0111,.0090,.0099,.0195,.0148,.0072,.0109,.0383,.0313,.0161,.0077,.0109,.0335,.0334,.0155,.0076,.0060,.0045,.0046,.0035,.0044,.0080,.0067,.0038,.0041,.0066,.0044,.0037,.0040,.0195,.0076,.0044,.0069,.0065,.0046,.0040,.0045,.0064,.0041,.0037,.0044
2003-01-31,.0593,.0541,.0396,.0435,.0581,.0449,.0529,.0430,.0422,.0662,.0526,.0430,.0288,.0536,.0401,.0678,.0543,.0483,.0536,.0452,.0620,.0503,.0429,.0550,.0494,.0215,.0152,.0193,.0314,.0256,.0093,.0149,.0432,.0340,.0201,.0073,.0098,.0433,.0442,.0141,.0050,.0018,.0047,.0048,.0032,.0049,.0037,.0022,.0018,.0020,.0056,.0039,.0029,.0035,.0069,.0023,.0014,.0021,.0030,.0026,.0018,.0036,.0025,.0017,.0017,.0018
2003-02-28,.0376,.0320,.0267,.0286,.0393,.0299,.0347,.0310,.0307,.0469,.0369,.0298,.0180,.0371,.0286,.0468,.0369,.0352,.0387,.0330,.0422,.0324,.0312,.0385,.0326,.0145,.0098,.0124,.0200,.0163,.0060,.0094,.0235,.0177,.0121,.0046,.0058,.0347,.0307,.0096,.0033,.0009,.0029,.0031,.0020,.0032,.0022,.0012,.0010,.0012,.0034,.0025,.0018,.0022,.0037,.0011,.0007,.0010,.0016,.0015,.0010,.0022,.0013,.0009,.0009,.0009
2003-03-31,.0135,.0134,.0069,.0066,.0135,.0106,.0097,.0102,.0105,.0169,.0124,.0088,.0040,.0122,.0084,.0133,.0103,.0140,.0105,.0207,.0092,.0076,.0065,.0076,.0073,.0029,.0018,.0025,.0046,.0037,.0014,.0021,.0056,.0046,.0025,.0012,.0015,.0178,.0153,.0030,.0010,.0001,.0005,.0005,.0003,.0005,.0004,.0002,.0002,.0002,.0005,.0004,.0003,.0004,.0010,.0002,.0001,.0002,.0003,.0002,.0002,.0003,.0002,.0002,.0002,.0002
2003-04-30,.0145,.0120,.0111,.0097,.0133,.0090,.0120,.0113,.0116,.0145,.0027,.0122,.0028,.0114,.0128,.0142,.0035,.0134,.0112,.0163,.0140,.0100,.0111,.0105,.0134,.0074,.0069,.0094,.0114,.0099,.0074,.0083,.0133,.0095,.0103,.0076,.0079,.0169,.0115,.0121,.0094,.0060,.0088,.0069,.0068,.0082,.0074,.0054,.0041,.0031,.0100,.0074,.0058,.0066,.0076,.0020,.0014,.0018,.0025,.0033,.0021,.0056,.0022,.0021,.0030,.0019
2003-05-31,.0727,.0331,.2083,.2139,.0543,.0293,.0431,.1953,.2066,.0557,.0036,.2190,.0019,.2179,.2158,.0615,.0092,.2237,.2290,.2151,.1021,.0461,.2428,.2560,.3871,.2046,.1891,.1823,.3566,.1945,.1733,.1771,.3665,.2621,.1903,.1734,.1779,.3159,.0325,.2094,.1922,.1974,.3144,.1907,.1769,.2005,.3589,.1968,.1760,.1907,.3621,.2112,.1924,.2012,.3559,.1862,.1708,.1829,.3402,.2039,.1885,.2079,.3302,.1871,.1782,.1930
2003-06-30,.5792,.1958,.6673,.7334,.4197,.1642,.2959,.6726,.7047,.3490,.0387,.7302,.0009,.7806,.7097,.4321,.0569,.7573,.8600,.6683,.9008,.4625,.8719,.9732,.8600,.5324,.4669,.4422,.7078,.5345,.3970,.4192,.7527,.5629,.4693,.3862,.4106,.6535,.2136,.5162,.4363,.4581,.4138,.4468,.3979,.4974,.6441,.4758,.4048,.4716,.6701,.5556,.4853,.5181,.6319,.4833,.4396,.4823,.6293,.5514,.4895,.5475,.5524,.4754,.4280,.5059
2003-07-31,.4916,.2582,.6772,.6406,.4371,.2114,.3916,.5422,.6306,.4261,.0210,.8119,.0005,.6842,.8089,.5365,.0311,.7885,.7998,.8108,.7325,.4268,.8945,.9061,1.0283,.6261,.5515,.5385,.8541,.6307,.4718,.5005,.5749,.3839,.5441,.4507,.4741,.5288,.2730,.5589,.4683,.5004,.5302,.5377,.4864,.6145,.7156,.5361,.4577,.5449,.8165,.6734,.5758,.6237,.7241,.5495,.4792,.5426,.6654,.6280,.5426,.6530,.5879,.5204,.4787,.5549
2003-08-31,.2543,.1512,.2868,.5310,.2362,.1488,.2323,.2745,.5047,.2669,.0235,.3478,.0002,.5785,.3301,.3759,.0219,.3751,.6544,.3719,.4570,.2941,.4402,.6999,.3927,.2780,.2415,.2366,.3213,.2734,.2067,.2194,.2823,.1975,.2370,.1960,.2057,.2719,.1495,.2508,.2032,.2116,.2037,.2331,.2099,.2666,.2791,.2376,.1962,.2318,.3040,.2887,.2443,.2660,.3174,.2451,.2024,.2393,.2507,.2676,.2311,.2795,.2242,.2192,.2033,.2326
2003-09-30,.1039,.0554,.1519,.2355,.0874,.0535,.0847,.1466,.2194,.1051,.0274,.1902,.0001,.2620,.1746,.1588,.0434,.2059,.3097,.1979,.2210,.1316,.2331,.3312,.2241,.1400,.1189,.1206,.1752,.1403,.0957,.1041,.1153,.0826,.1148,.0871,.0911,.1309,.0562,.1123,.0827,.0836,.0732,.0963,.0744,.1084,.1243,.0980,.0692,.0937,.1418,.1220,.0967,.1093,.1607,.1117,.0843,.1093,.1294,.1238,.1039,.1229,.1171,.0955,.0808,.1029
2003-10-31,.0770,.0427,.0885,.1137,.0724,.0401,.0618,.0959,.1103,.0814,.0070,.1151,.0000,.1357,.1024,.1092,.0246,.1291,.1692,.1200,.1804,.1128,.1401,.1923,.1452,.0690,.0544,.0585,.1035,.0719,.0373,.0445,.0918,.0738,.0513,.0310,.0325,.0840,.0401,.0466,.0281,.0278,.0290,.0391,.0288,.0454,.0379,.0293,.0190,.0255,.0597,.0527,.0408,.0470,.0657,.0350,.0235,.0332,.0505,.0527,.0413,.0557,.0436,.0295,.0246,.0310
2003-11-30,.0907,.0644,.0776,.0832,.0960,.0671,.0845,.0872,.0883,.1139,.0277,.0839,.0170,.0956,.0764,.1071,.0267,.0899,.1013,.0849,.1100,.0794,.0859,.1000,.0936,.0473,.0395,.0479,.0721,.0597,.0377,.0447,.0925,.0692,.0555,.0368,.0397,.1001,.0697,.0500,.0297,.0169,.0214,.0249,.0200,.0265,.0215,.0166,.0135,.0163,.0332,.0277,.0226,.0255,.0361,.0221,.0160,.0215,.0273,.0275,.0224,.0295,.0241,.0190,.0175,.0200
2003-12-31,.0365,.0288,.0293,.0298,.0360,.0266,.0311,.0306,.0306,.0488,.0200,.0324,.0108,.0375,.0286,.0460,.0172,.0348,.0384,.0341,.0486,.0393,.0323,.0382,.0497,.0198,.0159,.0160,.0295,.0228,.0126,.0148,.0433,.0351,.0208,.0121,.0147,.0395,.0317,.0170,.0099,.0063,.0085,.0094,.0079,.0101,.0086,.0068,.0055,.0063,.0124,.0102,.0083,.0095,.0174,.0097,.0064,.0093,.0096,.0099,.0081,.0107,.0087,.0072,.0068,.0076
2004-01-31,.0224,.0183,.0184,.0194,.0254,.0193,.0213,.0217,.0221,.0324,.0252,.0179,.0182,.0259,.0170,.0219,.0166,.0195,.0195,.0208,.0154,.0150,.0121,.0116,.0116,.0032,.0026,.0032,.0093,.0093,.0031,.0038,.0169,.0144,.0079,.0041,.0050,.0257,.0218,.0086,.0046,.0014,.0019,.0009,.0010,.0011,.0021,.0014,.0012,.0012,.0017,.0012,.0012,.0013,.0044,.0019,.0012,.0018,.0016,.0012,.0011,.0012,.0014,.0011,.0012,.0012
